Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,GMRS Channels,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
1,GMRS 1,462.562500,,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,6.0W,GMRS channel,,,,
2,GMRS 2 M,462.587500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
3,GMRS 3 M,462.612500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
4,GMRS 4 M,462.637500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
5,GMRS 5 M,462.662500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
6,GMRS 6 M,462.687500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
7,GMRS 7 M,462.712500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
8,GMRS 8 L,467.562500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
9,GMRS 9 L,467.587500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
10,GMRS 10 L,467.612500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
11,GMRS 11 L,467.637500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
12,GMRS 12 L,467.662500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
13,GMRS 13 L,467.687500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
14,GMRS 14 L,467.712500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,GMRS channel,,,,
15,GMRS 15 H,462.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
16,GMRS 16 H,462.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
17,GMRS 17 H,462.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
18,GMRS 18 H,462.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
19,GMRS 19 H,462.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
20,GMRS 20 H,462.675000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
21,GMRS 21 H,462.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
22,GMRS 22 H,462.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,GMRS channel,,,,
23,GMRS 550/15R,462.550000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
24,GMRS 575/16R,462.575000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
25,GMRS 600/17R,462.600000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
26,GMRS 625/18R,462.625000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
27,GMRS 650/19R,462.650000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
28,GMRS 675/20R,462.675000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
29,GMRS 700/21R,462.700000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
30,GMRS 725/22R,462.725000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,GMRS Repeater,,,,
32,Winchester GMRS Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
33,WQPL257,462.550000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,WQPL257 Mountain Winchester GMRS Repeater,,,,
34,COMM 2,462.675000,+,5.000000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,FM,5.00,,6.0W,COMM 2 Mountain Winchester GMRS Repeater,,,,
35,BlueMountain,462.600000,+,5.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Blue Mountain Front Royal GMRS Repeater,,,,
36,WSCR594,462.625000,+,5.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,WSCR594 Moorefiled WV GMRS Repeater,,,,
37,Warrenton,462.725000,+,5.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Warrenton GMRS Repeater,,,,
39,Baltimore GMRS Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
40,Towson 600,462.600000,+,5.000000,Tone,192.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Towson 600 GMRS Repeater,,,,
41,Digger,462.675000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Digger Pasadena MD GMRS Repeater,,,,
43,Fairfax GMRS Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
44,Seven Corners,462.550000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Falls Church, Fairfax County, Virginia OPEN Primary Contact Email: WPON592@gmail.com Secondary Contact Email: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
45,Clarendon,462.575000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Arlington, Arlington County, Virginia OPEN Primary Email Contact: WPON592@gmail.com Secondary Email Contact: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
46,"Mount Vernon, VA",462.575000,+,5.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WRDF311 near Alexandria, Fairfax County, Virginia OPEN As long as you are licensed and follow all PART 95 FCC protocols for GMRS, “Authorization is not required.” Please feel free to use this repeater and enjoy and have fun. Certain times that the repeater may be offline for training exercises. FCC: Part 95 https://www.ecfr.gov/current/title-47/chapter-I/subchapter-D/part-95/subpart-E?toc=1",,,,
47,West End Alexandria,462.600000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAB7046 near Alexandria, (independent) County, Virginia OPEN Repeater is open access using PL Code 141.3 Hz (4A) only. All other PL Codes are private. Repeater antenna is a 10dB 7 Element Celwave PD688S pointed 050 degrees from site into Washington, DC. Coverage up to 18 miles NE and 5 miles on sides and back of beam (yagi).",,,,
48,WSDH649,462.600000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WSDH649 near Stafford, Stafford County, Virginia OPEN 2 x Motorola CDM 1250, IDOM4 controller, XLT duplexer, Comet CA-712EFC 9.0dbi GMRS 10 ft. vertical antenna atop 25ft DXE-TFK25 mast.    Long term plans include high availability power. I do have battery backup and a generator onsite. However, the capacity of battery is small and manual generator transfer is required.    I intend to increase the battery storage and build a charge control/power distribution system to allow solar and dual fuel gas/lng generator source.",,,,
49,Fort Ward Park; NW Alexandria,462.625000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Alexandria, (independent) County, Virginia OPEN Alexandria (Amateur) Radio Club - W4HFH Primary Contact Email: WPON592@gmail.com.  Secondary Contact Email: KB4PGC@gmail.com.  Repeater is Open Access using PL Code 123.0 (3Z).",,,,
50,Bull Run Mountain,462.650000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Haymarket, Prince William County, Virginia OPEN Primary Contact Email: WPON592@gmail.com Secondary Contact Email: KB4PGC@gmail.com Repeater is Open Access using PL Code 146.2 (4B).",,,,
51,Seven Corners,462.675000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Falls Church, Fairfax County, Virginia OPEN Primary Email Contact: WPON592@gmail.com Secondary Email Contact: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
53,Winchester HAM Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
54,High Knob Mountain,145.210000,-,0.600000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4QJZ near Front Royal, Warren County, Virginia OPEN",,,,
55,North Mountain,145.390000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4Y near Winchester, Frederick County, Virginia OPEN 2,370 ft. ASL. Owner / Operator / Custodian invites coverage reports and comments. <strong>Not</strong> linked, but co-located with the <a href=https://www.repeaterbook.com/repeaters/details.php?state_id=51&ID=14350>444.550 '+' KG4Y YSF / WIRES-X (fixed-digital)</a> and the <a href=https://www.repeaterbook.com/repeaters/details.php?state_id=51&ID=17815>224.900 '-' KG4Y (analog FM)</a> repeaters.",,,,
56,Great North Mountain,146.820000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RKC near Winchester, Frederick County, Virginia OPEN 2,200 ft. ASL",,,,
57,Blue Ridge,147.300000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3JLT near Bluemont, Loudoun County, Virginia OPEN Listen to the <a href=https://scannerradio.app/?l=NzMwMzE>WA4TSC Bluemont 147.300 Repeater</a> on the Scanner Radio App, or on <a href=https://www.broadcastify.com/listen/feed/36816> Broadcastify.",,,,
58,WAIW Tower,224.280000,-,1.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N8RAT near Blue Mountain, Warren County, Virginia OPEN",,,,
59,Bull Run Mountain,224.400000,-,1.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
60,North Mountain,224.900000,-,1.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4Y near Winchester, Frederick County, Virginia OPEN New repeater on-air as of May 9th, 2019. Owner / Operator / Custodian invites coverage reports and comments. <strong>Not</strong> linked, but co-located with the <a href=https://www.repeaterbook.com/repeaters//details.php?state_id=51&ID=14350>444.550 '+' KG4Y YSF / WIRES-X (fixed-digital)</a> and the <a href=https://www.repeaterbook.com/repeaters/details.php?state_id=51&ID=13466>145.390 '-' KG4Y YSF (AMS analog / digital)</a> repeaters.",,,,
61,Blue Ridge Mountains,442.350000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UR near Linden, Fauquier County, Virginia OPEN",,,,
62,N3UHD,442.475000,+,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UHD near Maurertown, Shenandoah County, Virginia OPEN",,,,
63,NM4CC,442.600000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NM4CC near Winchester, Frederick County, Virginia OPEN",,,,
64,N3UHD,444.150000,+,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UHD near Linden, Fauquier County, Virginia OPEN",,,,
65,KM4OGQ,444.250000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4OGQ near Gore, Frederick County, Virginia OPEN Linked with N3UHD",,,,
66,KC4RCR,444.300000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4RCR near Berryville, Clarke County, Virginia OPEN",,,,
67,K4IAD,444.750000,+,5.000000,TSQL,88.5,173.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4IAD near Millwood, Clarke County, Virginia OPEN Seems to have a multi-second trailing tail at the end of the CW ID.",,,,
68,Bull Run Mountain,448.225000,-,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN E-power, linked, bridge to DSTAR",,,,
69,Great North Mountain,448.775000,-,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RKC near Winchester, Frederick County, Virginia OPEN Co-located with W4RKC 2 meter 146.82 MHz repeater, similar coverage. Yaesu DR-1X repeater operating in AMS/AMS mode.",,,,
71,Fairfax HAM Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
72,N3KL,145.130000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3KL near Haymarket, Prince William County, Virginia OPEN",,,,
73,WB4MJF,145.150000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB4MJF near Arlington, Arlington County, Virginia OPEN",,,,
74,WB6EFW,145.185000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB6EFW near Leesburg, Loudoun County, Virginia OPEN",,,,
75,W4WVP,145.470000,-,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WVP near Arlington, Arlington County, Virginia OPEN",,,,
76,W4AVA,146.625000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AVA near Falls Church, Arlington County, Virginia OPEN The W4AVA repeater has excellent coverage for hand-held radios when used in WDC, Arlington/Alexandria, VA. It is both an urban and wide-area regional linked repeater system.",,,,
77,NV4FM,146.910000,-,0.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Tysons Corner, Fairfax County, Virginia OPEN",,,,
78,W4OVH,146.970000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
79,W4VA,147.165000,+,0.600000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VA near Warrenton, Fauquier County, Virginia OPEN",,,,
80,Inova Fairfax Hospital,147.210000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CIA near Falls Church, Fairfax County, Virginia OPEN Dual Mode, FM and System Fusion.",,,,
81,W4IY,147.240000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IY near Woodbridge, Prince William County, Virginia OPEN Located At Hedges Run Drive Water Tower",,,,
82,W4HFH,147.315000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
83,Dulles Airport,147.330000,+,0.600000,Tone,203.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4IAD near Chantilly, Loudoun County, Virginia OPEN",,,,
84,K3FBI,147.345000,+,0.600000,Tone,167.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3FBI near Quantico, Prince William County, Virginia OPEN",,,,
85,The Atrium,147.370000,+,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"W8RBJ near Reston, Fairfax County, Virginia OPEN",,,,
86,WS4VA,147.375000,+,0.600000,TSQL,88.5,79.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"WS4VA near Stafford, Stafford County, Virginia OPEN",,,,
87,WA4HIS,224.060000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4HIS near Arlington, Arlington County, Virginia OPEN",,,,
88,NV4FM,224.100000,-,1.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Fairfax, Fairfax County, Virginia OPEN",,,,
89,Bull Run Mountain,224.400000,-,1.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
90,W4OVH,224.660000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
91,W4IY,224.780000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IY near Woodbridge, Prince William County, Virginia OPEN",,,,
92,W4HFH,224.820000,-,1.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
93,W4CIA,441.450000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CIA near Arlington, Fairfax County, Virginia OPEN",,,,
94,WA4TXE,442.100000,+,5.000000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4TXE near Leesburg, Loudoun County, Virginia OPEN",,,,
95,W4OVH,442.200000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
96,W4VA,442.250000,+,5.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VA near Warrenton, Fauquier County, Virginia OPEN",,,,
97,Fair Oaks Hospital,448.375000,-,5.000000,Cross,88.5,67.0,023,NN,023,->Tone,FM,5.00,,50W,"K4XY near Fairfax, (independent) County, Virginia OPEN CTCSS 67.0 Hz output tone is sent from repeater, but not required for access.",,,,
98,W4AVA,448.625000,-,5.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AVA near Arlington, Arlington County, Virginia OPEN",,,,
99,N3AUY,449.025000,-,5.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3AUY near Haymarket, Prince William County, Virginia OPEN",,,,
100,W4WVP,449.325000,-,5.000000,Tone,151.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WVP near Arlington, Arlington County, Virginia OPEN",,,,
102,MURS 1,151.820000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
103,MURS 2,151.880000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
104,MURS 3,151.940000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
105,BLUE DO,154.570000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,MURS high bandwidth,,,,
106,GREEN D,154.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,MURS high bandwidth,,,,
108,Walmart Ch 1,154.570000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Walmart Store Radios,,,,
109,Walmart Ch 2,154.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Walmart Store Radios,,,,
110,Walmart Ch 3,151.820000,,0.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,Walmart Store Radios,,,,
111,Walmart Ch 4,151.880000,,0.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,Walmart Store Radios,,,,
112,Walmart Ch 5,151.940000,,0.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,Walmart Store Radios,,,,
113,Walmart Ch 6,154.570000,,0.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Walmart Store Radios,,,,
114,Walmart Ch 7,154.600000,,0.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,Walmart Store Radios,,,,
116,Target Ch 1,467.750000,,0.600000,DTCS,88.5,88.5,115,NN,115,Tone->Tone,NFM,5.00,,50W,Target Ch 1,,,,
117,Target Ch 2,467.775000,,0.600000,DTCS,88.5,88.5,072,NN,072,Tone->Tone,NFM,5.00,,50W,Target Ch 2,,,,
118,Target Ch 3,467.925000,,0.600000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,50W,Target Ch 3,,,,
119,Target Ch 4,467.900000,,0.600000,DTCS,88.5,88.5,205,NN,205,Tone->Tone,NFM,5.00,,50W,Target Ch 4,,,,
121,Mic 169.44,169.445000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
122,Mic 169.50,169.505000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
123,Mic 170.24,170.245000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
124,Mic 170.30,170.305000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
125,Mic 171.04,171.045000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
126,Mic 171.10,171.105000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
127,Mic 171.84,171.845000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
128,Mic 171.90,171.905000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
130,NWS WX1PA7,162.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
131,NWS WX2PA1,162.400000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
132,NWS WX3PA4,162.475000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
133,NWS WX4PA2,162.425000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
134,NWS WX5PA3,162.450000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
135,NWS WX6PA5,162.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
136,NWS WX7PA6,162.525000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
137,NWS WX8,161.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
138,NWS WX9,161.775000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
139,NWS WX10,163.275000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,National Weather Service,,,,
141,SEA 01,156.050000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations and Commercial,,,,
142,SEA 05,156.250000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations.  VTS in Seattle,,,,
143,SEA 06,156.300000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Intership Safety,,,,
144,SEA 07,156.350000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
145,SEA 08,156.400000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial (Intership only),,,,
146,SEA 09,156.450000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Boater Calling.  Commercial and Non-Commercial.,,,,
147,SEA 10,156.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
148,SEA 11,156.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial.  VTS in selected areas.,,,,
149,SEA 12,156.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations.  VTS in selected areas.,,,,
150,SEA 13,156.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Intership Navigation Safety (Bridge-to-bridge).  Ships >20m length maintain a listening watch on this channel in US waters.,,,,
151,SEA 14,156.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations.  VTS in selected areas.,,,,
152,SEA 15,156.750000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Environmental (Receive only).  Used by Class C EPIRBs.,,,,
153,SEA 16,156.800000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,"International Distress, Safety and Calling.  Ships required to carry radio, USCG, and most coast stations maintain a listening watch on this channel.",,,,
154,SEA 17,156.850000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,State Control,,,,
155,SEA 18,156.900000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
156,SEA 19,156.950000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Commercial,,,,
157,SEA 20,157.000000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations (duplex),,,,
158,SEA 21,157.050000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Port Operations,,,,
159,SEA 22,157.100000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Coast Guard Liaison and Maritime Safety Information Broadcasts. Broadcasts announced on channel 16.,,,,
160,SEA 23,157.150000,-,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,U.S. Government only,,,,
161,SEA 24,157.200000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
162,SEA 25,157.250000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
163,SEA 26,157.300000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
164,SEA 27,157.350000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
165,SEA 28,157.400000,-,4.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,25.00,,50W,Public Correspondence (Marine Operator),,,,
